product_number,department_desc,elasticity
3110,MENS BRANDED CLOTHING,10.79744671383886
907,MENS BRANDED CLOTHING,10.795662344241817
2438,MENS BRANDED CLOTHING,10.762331860848455
546,MENS OWN BRAND DENIM,10.756825511707596
3250,MENS BRANDED CLOTHING,10.746133898166379
4236,MENS OWN BRAND TOPS,10.655643107795205
972,MENS OWN BRAND DENIM,10.646725272573422
452,MENS OWN BRAND KNITWEAR,10.522752556241453
3816,MENS BRANDED CLOTHING,10.51304347826087
2596,MENS BRANDED CLOTHING,10.485162850404516
368,MENS BRANDED CLOTHING,10.482594981556087
3700,MENS BRANDED CLOTHING,10.423770131433432
1048,MENS OWN BRAND FOOTWEAR,10.422802263353445
4174,MENS BRANDED CLOTHING,10.413612565445026
3968,MENS OWN BRAND TOPS,10.413385826771659
1767,MENS BRANDED CLOTHING,10.381213360360785
4285,MENS OWN BRAND TOPS,10.363851346829138
3001,MENS BRANDED FOOTWEAR,10.360172070898319
870,MENS BRANDED CLOTHING,10.359904653220683
1864,MENS BRANDED CLOTHING,10.333333333333337
2765,MENS OWN BRAND TOPS,10.319664492078285
3604,MENS OWN BRAND TOPS,10.30979292521573
4011,MENS OWN BRAND TOPS,10.264985837688952
103,MENS OWN BRAND TOPS,10.257679279728013
3122,MENS BRANDED CLOTHING,10.224677496416588
4299,MENS OWN BRAND TOPS,10.22282197992011
2360,MENS OWN BRAND FOOTWEAR,10.216997561825066
3067,MENS BRANDED CLOTHING,10.199550936159
1722,MENS OWN BRAND FOOTWEAR,10.162468894961656
1616,MENS OWN BRAND BOTTOMS,10.151099520495192
3363,MENS BRANDED CLOTHING,10.082941168116545
2062,MENS OWN BRAND KNITWEAR,10.068934205879167
2850,MENS BRANDED CLOTHING,10.053596051505444
1598,MENS OWN BRAND BOTTOMS,10.047029676393327
428,MENS OWN BRAND OUTERWEAR,10.04327567332962
2274,MENS OWN BRAND KNITWEAR,10.028021975652884
764,MENS OWN BRAND KNITWEAR,10.024756909689321
176,MENS OWN BRAND TOPS,10.023238433332553
2526,MENS OWN BRAND TOPS,10.010695187165775
1468,MENS BRANDED CLOTHING,9.99562828339636
901,MENS BRANDED CLOTHING,9.97858141578778
89,MENS OWN BRAND TOPS,9.960342686348168
3163,MENS OWN BRAND BOTTOMS,9.938880417945951
3160,MENS OWN BRAND KNITWEAR,9.932541133875542
326,MENS OWN BRAND OUTERWEAR,9.930719029966019
1734,MENS OWN BRAND FOOTWEAR,9.899999999999999
3057,MENS BRANDED CLOTHING,9.873976038374447
2757,MENS OWN BRAND TOPS,9.860577077529596
3502,MENS BRANDED CLOTHING,9.858848398980614
1609,MENS OWN BRAND BOTTOMS,9.858555133079728
1556,MENS OWN BRAND TOPS,9.855914961935843
4300,MENS OWN BRAND TOPS,9.843230504660196
4642,MENS BRANDED CLOTHING,9.745767134611846
1711,MENS OWN BRAND FOOTWEAR,9.745251803533323
2233,MENS BRANDED FOOTWEAR,9.724160978587689
316,MENS OWN BRAND OUTERWEAR,9.693897483981873
3070,MENS BRANDED CLOTHING,9.69316819887275
1380,MENS BRANDED CLOTHING,9.683066361556065
3045,MENS BRANDED CLOTHING,9.676004562395557
664,MENS BRANDED CLOTHING,9.653272448238534
179,MENS OWN BRAND TOPS,9.639721923525814
2186,MENS BRANDED CLOTHING,9.628291570377753
758,MENS BRANDED CLOTHING,9.61314573309699
1312,MENS OWN BRAND TOPS,9.60604223108733
1026,MENS BRANDED FOOTWEAR,9.601250385578325
2414,MENS BRANDED CLOTHING,9.573163272838483
3987,MENS OWN BRAND TOPS,9.554850464232123
2255,MENS OWN BRAND TOPS,9.550445713052943
3790,MENS BRANDED CLOTHING,9.496372903148368
3696,MENS BRANDED CLOTHING,9.496123289235172
3006,MENS BRANDED FOOTWEAR,9.48915818999816
130,MENS OWN BRAND OUTERWEAR,9.470316227495719
141,MENS OWN BRAND OUTERWEAR,9.445116109040756
1970,MENS BRANDED CLOTHING,9.441140918367982
855,MENS BRANDED CLOTHING,9.412638698721166
4424,MENS BRANDED CLOTHING,9.404752609661674
4607,MENS BRANDED CLOTHING,9.398708157532418
966,MENS OWN BRAND TOPS,9.39713297605946
3062,MENS BRANDED CLOTHING,9.387823185988333
3329,MENS OWN BRAND KNITWEAR,9.374319424555507
3602,MENS OWN BRAND TOPS,9.326786504975392
3932,MENS OWN BRAND TOPS,9.268125884644581
4273,MENS OWN BRAND TOPS,9.260353658253967
4416,MENS BRANDED CLOTHING,9.227592398623376
3124,MENS BRANDED CLOTHING,9.214680936220535
280,MENS BRANDED FOOTWEAR,9.16009509357513
2852,MENS BRANDED CLOTHING,9.152488680802248
555,MENS BRANDED CLOTHING,9.144486585409261
733,MENS BRANDED CLOTHING,9.128014842300564
1464,MENS BRANDED CLOTHING,9.117647058823525
4452,MENS OWN BRAND BOTTOMS,9.108268768267092
4231,MENS OWN BRAND TOPS,9.098024848569539
2,MENS OWN BRAND FOOTWEAR,9.088035798398483
977,MENS OWN BRAND DENIM,9.068683419305941
1942,MENS BRANDED CLOTHING,9.046838041491457
3258,MENS OWN BRAND BOTTOMS,9.03627504174157
1481,MENS BRANDED CLOTHING,9.022222222222211
120,MENS OWN BRAND OUTERWEAR,9.000253740826187
1743,MENS OWN BRAND FOOTWEAR,8.995342175238136
3729,MENS BRANDED CLOTHING,8.931034482758625
3505,MENS BRANDED CLOTHING,8.928205566450016
1381,MENS OWN BRAND FOOTWEAR,8.924538049775743
337,MENS BRANDED CLOTHING,8.911770015872735
4426,MENS BRANDED CLOTHING,8.91118077324974
4517,MENS BRANDED CLOTHING,8.879067159928924
4015,MENS OWN BRAND TOPS,8.878198224949964
1198,MENS BRANDED FOOTWEAR,8.849557522123886
3626,MENS BRANDED CLOTHING,8.79190933024853
4379,MENS BRANDED CLOTHING,8.752941176470586
4211,MENS BRANDED CLOTHING,8.715049792088891
2536,MENS OWN BRAND TOPS,8.706077036389312
4020,MENS OWN BRAND TOPS,8.699114158450527
2126,MENS OWN BRAND DENIM,8.696142334318504
1405,MENS BRANDED FOOTWEAR,8.68363636363637
3393,MENS BRANDED CLOTHING,8.658528881164836
2229,MENS BRANDED CLOTHING,8.640388956243351
3989,MENS OWN BRAND TOPS,8.639999999999997
127,MENS BRANDED CLOTHING,8.629090909090916
3775,MENS BRANDED CLOTHING,8.617172812725956
3830,MENS BRANDED CLOTHING,8.615384615384622
4276,MENS OWN BRAND TOPS,8.590877571200222
4515,MENS BRANDED CLOTHING,8.583698387449715
4145,MENS BRANDED CLOTHING,8.543574635052725
1501,MENS BRANDED CLOTHING,8.509803921568626
1170,MENS BRANDED CLOTHING,8.476456674447672
2116,MENS OWN BRAND DENIM,8.426912018015456
2266,MENS OWN BRAND OUTERWEAR,8.417663930372859
1805,MENS BRANDED FOOTWEAR,8.400210212783136
3751,MENS OWN BRAND FOOTWEAR,8.381580366774546
2236,MENS OWN BRAND BOTTOMS,8.37306771724023
1288,MENS BRANDED CLOTHING,8.369378451539488
661,MENS BRANDED CLOTHING,8.360955294523833
887,MENS BRANDED CLOTHING,8.35960715183239
3182,MENS BRANDED CLOTHING,8.351951417228452
2920,MENS BRANDED CLOTHING,8.348065856777492
2063,MENS OWN BRAND KNITWEAR,8.339071506437536
1315,MENS OWN BRAND TOPS,8.29426104428042
2467,MENS BRANDED CLOTHING,8.264317180616743
2683,MENS BRANDED CLOTHING,8.257915824228824
2571,MENS OWN BRAND FOOTWEAR,8.219435654492392
2394,MENS BRANDED CLOTHING,8.195360522700405
4073,MENS BRANDED CLOTHING,8.193591026588223
1513,MENS BRANDED CLOTHING,8.192464327503151
1318,MENS OWN BRAND TOPS,8.150707939267017
4267,MENS OWN BRAND TOPS,8.136736807581427
268,MENS OWN BRAND KNITWEAR,8.136635597263904
4256,MENS OWN BRAND TOPS,8.134627767921682
1786,MENS BRANDED CLOTHING,8.127320835176006
4297,MENS OWN BRAND TOPS,8.106460764930864
1055,MENS BRANDED CLOTHING,8.0953590926218
1798,MENS BRANDED FOOTWEAR,8.083161941819528
2769,MENS OWN BRAND TOPS,8.06587942882017
732,MENS BRANDED CLOTHING,8.055998515321056
1041,MENS BRANDED FOOTWEAR,8.033280226588785
4298,MENS OWN BRAND TOPS,8.015989107245678
2945,MENS BRANDED FOOTWEAR,7.987766284406421
4520,MENS BRANDED CLOTHING,7.890920804853105
4119,MENS OWN BRAND FOOTWEAR,7.886379772762054
3181,MENS BRANDED CLOTHING,7.875671621689996
1319,MENS OWN BRAND TOPS,7.873399897949983
3341,MENS BRANDED CLOTHING,7.870188735104901
1791,MENS BRANDED CLOTHING,7.859816522979993
2209,MENS OWN BRAND TOPS,7.8432747499242135
1541,MENS OWN BRAND TOPS,7.8394348417360495
44,MENS OWN BRAND BOTTOMS,7.82815269999786
1351,MENS OWN BRAND TOPS,7.813875362886556
4151,MENS BRANDED CLOTHING,7.81249999999998
144,MENS OWN BRAND OUTERWEAR,7.806711974263087
4045,MENS OWN BRAND TOPS,7.797989534757535
2579,MENS OWN BRAND FOOTWEAR,7.783018867924529
2003,MENS BRANDED CLOTHING,7.776785714285704
3980,MENS OWN BRAND TOPS,7.766620466620468
3759,MENS BRANDED FOOTWEAR,7.718310105020688
1750,MENS BRANDED CLOTHING,7.717868377469342
647,MENS BRANDED CLOTHING,7.714154461029662
3923,MENS OWN BRAND BOTTOMS,7.70951372638053
2189,MENS BRANDED CLOTHING,7.701817202026987
1171,MENS BRANDED CLOTHING,7.699712391633771
1355,MENS OWN BRAND TOPS,7.696949415833778
1611,MENS OWN BRAND BOTTOMS,7.695218175735619
2234,MENS OWN BRAND BOTTOMS,7.693825212073396
3953,MENS OWN BRAND TOPS,7.689706051210249
4531,MENS BRANDED CLOTHING,7.676529008328518
3207,MENS BRANDED CLOTHING,7.64861751152074
3559,MENS OWN BRAND DENIM,7.631108330928358
3525,MENS BRANDED CLOTHING,7.626969782739241
2001,MENS BRANDED CLOTHING,7.624480323833714
590,MENS BRANDED CLOTHING,7.623269896193767
1437,MENS BRANDED CLOTHING,7.614369501466275
4230,MENS OWN BRAND TOPS,7.5868857933948135
3222,MENS BRANDED CLOTHING,7.583389209069692
2350,MENS OWN BRAND FOOTWEAR,7.580305107417223
4461,MENS OWN BRAND BOTTOMS,7.57389628191525
4178,MENS BRANDED CLOTHING,7.571758610517
2997,MENS BRANDED FOOTWEAR,7.571740343076992
3019,MENS BRANDED CLOTHING,7.571285460287156
3037,MENS BRANDED CLOTHING,7.569969346224292
3534,MENS BRANDED CLOTHING,7.548698385168467
4234,MENS OWN BRAND TOPS,7.523562467071263
69,MENS OWN BRAND BOTTOMS,7.496583282034057
3585,MENS OWN BRAND TOPS,7.458333347840279
3272,MENS OWN BRAND TOPS,7.448369111891904
422,MENS OWN BRAND OUTERWEAR,7.446428571428544
574,MENS BRANDED CLOTHING,7.4299788404762666
3973,MENS OWN BRAND TOPS,7.416305257693293
4018,MENS OWN BRAND TOPS,7.406791575093398
2244,MENS BRANDED CLOTHING,7.378657487091237
4359,MENS OWN BRAND BOTTOMS,7.3602726299332195
1570,MENS OWN BRAND TOPS,7.329123961127167
4243,MENS OWN BRAND TOPS,7.32474822285378
1670,MENS OWN BRAND TOPS,7.320897990121656
2691,MENS BRANDED CLOTHING,7.309917355371911
2071,MENS OWN BRAND OUTERWEAR,7.309716715622817
137,MENS OWN BRAND OUTERWEAR,7.298152804363333
3528,MENS BRANDED CLOTHING,7.270833364583343
1100,MENS OWN BRAND TOPS,7.27008049326328
1865,MENS BRANDED CLOTHING,7.255319148936164
52,MENS OWN BRAND BOTTOMS,7.252166224271107
263,MENS BRANDED CLOTHING,7.243928368930934
30,MENS OWN BRAND BOTTOMS,7.228961408754789
1313,MENS OWN BRAND TOPS,7.216439778882419
1913,MENS BRANDED FOOTWEAR,7.215802652694727
71,MENS OWN BRAND BOTTOMS,7.214193646752084
993,MENS OWN BRAND DENIM,7.214040371423242
1333,MENS OWN BRAND TOPS,7.180092378846003
3565,MENS OWN BRAND BOTTOMS,7.167720988143398
3107,MENS BRANDED CLOTHING,7.155523769534611
2480,MENS BRANDED CLOTHING,7.153846153846158
451,MENS OWN BRAND KNITWEAR,7.150230224823601
3350,MENS BRANDED CLOTHING,7.128833216657542
4436,MENS OWN BRAND BOTTOMS,7.125355201732951
1269,MENS BRANDED CLOTHING,7.111311909035954
421,MENS OWN BRAND OUTERWEAR,7.1083613964049865
1517,MENS BRANDED CLOTHING,7.085714285714285
3702,MENS BRANDED CLOTHING,7.083333345052078
122,MENS OWN BRAND OUTERWEAR,7.067226890756293
2012,MENS BRANDED CLOTHING,7.062494969818911
1231,MENS BRANDED CLOTHING,7.055355391792648
705,MENS OWN BRAND FOOTWEAR,7.046333221245292
163,MENS OWN BRAND TOPS,7.0349920950806935
1588,MENS OWN BRAND BOTTOMS,7.013888888888887
3221,MENS BRANDED CLOTHING,7.012339718523019
129,MENS OWN BRAND OUTERWEAR,6.990286950878342
947,MENS OWN BRAND TOPS,6.959791741450688
3745,MENS OWN BRAND FOOTWEAR,6.959228657434477
4295,MENS OWN BRAND TOPS,6.9576361000922455
2594,MENS BRANDED CLOTHING,6.953211087977426
3859,MENS OWN BRAND BOTTOMS,6.941368148188511
3562,MENS OWN BRAND OUTERWEAR,6.919009046787594
3106,MENS BRANDED CLOTHING,6.909090909090899
2377,MENS OWN BRAND FOOTWEAR,6.86683495091396
1394,MENS OWN BRAND FOOTWEAR,6.866484535023011
3931,MENS OWN BRAND BOTTOMS,6.845294150915656
2824,MENS OWN BRAND FOOTWEAR,6.780880271396834
1605,MENS OWN BRAND BOTTOMS,6.779445296555396
88,MENS OWN BRAND TOPS,6.77769521808551
2286,MENS OWN BRAND KNITWEAR,6.739879533051547
1703,MENS OWN BRAND TOPS,6.734652831776424
2548,MENS OWN BRAND TOPS,6.73354537512981
3938,MENS OWN BRAND BOTTOMS,6.729035019828123
469,MENS OWN BRAND KNITWEAR,6.720855548448967
759,MENS BRANDED CLOTHING,6.715373433903845
884,MENS BRANDED CLOTHING,6.707723098390888
2964,MENS BRANDED CLOTHING,6.7069932267102645
508,MENS BRANDED CLOTHING,6.7064804081162865
4574,MENS BRANDED CLOTHING,6.698123399819135
1311,MENS OWN BRAND TOPS,6.684591107010226
11,MENS OWN BRAND BOTTOMS,6.6837558072184615
1077,MENS OWN BRAND TOPS,6.663838745461879
2885,MENS BRANDED CLOTHING,6.654765592171226
4037,MENS OWN BRAND TOPS,6.652118755007433
2303,MENS BRANDED FOOTWEAR,6.634312557659664
4152,MENS BRANDED CLOTHING,6.62068965517241
3904,MENS OWN BRAND TOPS,6.614161805290022
2375,MENS OWN BRAND FOOTWEAR,6.613496764166273
1320,MENS OWN BRAND TOPS,6.604580486149516
1129,MENS OWN BRAND DENIM,6.593660107137109
4307,MENS OWN BRAND TOPS,6.585469160448006
2925,MENS OWN BRAND KNITWEAR,6.584964103037696
300,MENS BRANDED CLOTHING,6.568687783380923
468,MENS OWN BRAND KNITWEAR,6.56488947958178
4311,MENS OWN BRAND TOPS,6.564626413983414
4372,MENS OWN BRAND DENIM,6.5359477124183165
92,MENS OWN BRAND TOPS,6.535725527226946
767,MENS OWN BRAND DENIM,6.531392945818783
1699,MENS OWN BRAND FOOTWEAR,6.528621870215429
1265,MENS BRANDED CLOTHING,6.519534497090605
3344,MENS BRANDED CLOTHING,6.518425573858376
4264,MENS OWN BRAND TOPS,6.5059799067873225
2306,MENS OWN BRAND BOTTOMS,6.483849531179298
683,MENS BRANDED FOOTWEAR,6.481147042989266
4499,MENS OWN BRAND TOPS,6.472799003301947
3338,MENS OWN BRAND KNITWEAR,6.4622420660697175
46,MENS OWN BRAND BOTTOMS,6.460564263202143
2379,MENS OWN BRAND FOOTWEAR,6.459804058930862
1051,MENS BRANDED CLOTHING,6.453896667140826
1586,MENS OWN BRAND BOTTOMS,6.445945649100534
4133,MENS OWN BRAND FOOTWEAR,6.442291392504276
1896,MENS OWN BRAND OUTERWEAR,6.4294
2117,MENS OWN BRAND DENIM,6.426796828036089
1030,MENS OWN BRAND DENIM,6.421581736273363
65,MENS OWN BRAND BOTTOMS,6.404017122020432
2678,MENS BRANDED CLOTHING,6.39480734136573
4197,MENS BRANDED CLOTHING,6.3853971608112845
1546,MENS OWN BRAND TOPS,6.383815482205903
3584,MENS OWN BRAND TOPS,6.3817387832885775
1905,MENS BRANDED CLOTHING,6.370126973332402
2537,MENS OWN BRAND TOPS,6.362353516917434
2078,MENS OWN BRAND OUTERWEAR,6.351724154918683
2173,MENS BRANDED CLOTHING,6.335427084471524
1342,MENS OWN BRAND TOPS,6.3245657568238185
1789,MENS BRANDED CLOTHING,6.321616598201814
56,MENS OWN BRAND BOTTOMS,6.314136199990715
1729,MENS OWN BRAND FOOTWEAR,6.299199222262597
3943,MENS OWN BRAND TOPS,6.287037052664632
942,MENS OWN BRAND TOPS,6.270079274763229
1391,MENS OWN BRAND FOOTWEAR,6.2619483305592185
819,MENS OWN BRAND KNITWEAR,6.2477753954053155
3847,MENS BRANDED FOOTWEAR,6.229665071770335
684,MENS OWN BRAND FOOTWEAR,6.220283171066325
3343,MENS BRANDED CLOTHING,6.219085267388586
4387,MENS BRANDED CLOTHING,6.197190915582548
4281,MENS OWN BRAND TOPS,6.190274907380738
1571,MENS OWN BRAND OUTERWEAR,6.186888759366467
161,MENS OWN BRAND TOPS,6.169052810515097
398,MENS OWN BRAND OUTERWEAR,6.1592171632846195
4465,MENS OWN BRAND FOOTWEAR,6.158244680851066
2281,MENS OWN BRAND KNITWEAR,6.146281346715309
1035,MENS OWN BRAND OUTERWEAR,6.128333525338558
3342,MENS BRANDED CLOTHING,6.12296410088727
4350,MENS BRANDED CLOTHING,6.121734228282506
974,MENS OWN BRAND DENIM,6.0964625786732745
2471,MENS BRANDED CLOTHING,6.080000000000001
1735,MENS OWN BRAND FOOTWEAR,6.071524697200342
969,MENS OWN BRAND TOPS,6.0714285714285685
2415,MENS BRANDED CLOTHING,6.069444444444443
3564,MENS OWN BRAND BOTTOMS,6.064455965674708
941,MENS OWN BRAND TOPS,6.0382618113538475
4117,MENS OWN BRAND FOOTWEAR,6.017638394048231
416,MENS BRANDED CLOTHING,6.01543640015441
1057,MENS BRANDED CLOTHING,6.011604136604145
4434,MENS OWN BRAND BOTTOMS,6.0010064574315125
575,MENS BRANDED CLOTHING,6.000026909527435
464,MENS OWN BRAND KNITWEAR,6.000000000000002
3985,MENS OWN BRAND TOPS,5.996279983849694
923,MENS OWN BRAND TOPS,5.984337024034567
243,MENS BRANDED CLOTHING,5.9836615034008656
3247,MENS BRANDED CLOTHING,5.963430555397193
1414,MENS OWN BRAND FOOTWEAR,5.956176889940172
701,MENS OWN BRAND FOOTWEAR,5.94444449444446
4116,MENS BRANDED FOOTWEAR,5.928165956648144
1446,MENS BRANDED CLOTHING,5.927366447985004
691,MENS OWN BRAND FOOTWEAR,5.899137611310309
954,MENS OWN BRAND TOPS,5.888035284271687
3770,MENS OWN BRAND FOOTWEAR,5.885321837961651
63,MENS OWN BRAND TOPS,5.875842286147268
4172,MENS BRANDED CLOTHING,5.859368037094904
3132,MENS BRANDED CLOTHING,5.849390758398359
2032,MENS BRANDED CLOTHING,5.828606080404211
912,MENS BRANDED CLOTHING,5.827782300853367
3927,MENS OWN BRAND BOTTOMS,5.81926655719759
3560,MENS OWN BRAND DENIM,5.78792834924897
1114,MENS OWN BRAND DENIM,5.783598755581709
4263,MENS OWN BRAND TOPS,5.7827298050139335
1885,MENS BRANDED CLOTHING,5.781361908504721
550,MENS OWN BRAND DENIM,5.780775883307845
3774,MENS OWN BRAND FOOTWEAR,5.778375860760855
2469,MENS BRANDED CLOTHING,5.768929622773207
1064,MENS BRANDED CLOTHING,5.768085830715
4179,MENS BRANDED CLOTHING,5.752473409040761
2444,MENS BRANDED CLOTHING,5.741772151898723
266,MENS OWN BRAND TOPS,5.738147904036672
2784,MENS OWN BRAND TOPS,5.71448107106595
548,MENS OWN BRAND DENIM,5.683926368164908
3727,MENS BRANDED CLOTHING,5.683582089552238
2226,MENS BRANDED CLOTHING,5.660159942632926
4090,MENS BRANDED CLOTHING,5.650832319751313
4063,MENS BRANDED CLOTHING,5.636363636363638
1182,MENS BRANDED FOOTWEAR,5.618397125343798
856,MENS BRANDED CLOTHING,5.5907307011261205
2177,MENS BRANDED CLOTHING,5.576270260901102
2023,MENS BRANDED CLOTHING,5.564586999061644
1538,MENS OWN BRAND TOPS,5.5615773342782795
1378,MENS BRANDED CLOTHING,5.559782608695652
2629,MENS OWN BRAND KNITWEAR,5.55836287630394
2307,MENS OWN BRAND BOTTOMS,5.557747454518366
1749,MENS BRANDED CLOTHING,5.5481621895044
4169,MENS BRANDED CLOTHING,5.542669952638125
1668,MENS OWN BRAND TOPS,5.542512179065494
4181,MENS BRANDED CLOTHING,5.537366258571787
2020,MENS BRANDED CLOTHING,5.531670195634728
3156,MENS BRANDED FOOTWEAR,5.526315789473683
4309,MENS OWN BRAND TOPS,5.50055208194977
2983,MENS BRANDED CLOTHING,5.496678417547983
3734,MENS BRANDED CLOTHING,5.495696146426718
1824,MENS BRANDED CLOTHING,5.4954186482830805
2979,MENS BRANDED CLOTHING,5.494933757286699
2868,MENS BRANDED CLOTHING,5.492393255451262
2641,MENS OWN BRAND KNITWEAR,5.482269308585502
2676,MENS BRANDED CLOTHING,5.479566558971909
2838,MENS BRANDED CLOTHING,5.478416968700948
3592,MENS OWN BRAND TOPS,5.469940484304352
2016,MENS BRANDED CLOTHING,5.465345784715292
1917,MENS BRANDED CLOTHING,5.462105896205188
3876,MENS OWN BRAND BOTTOMS,5.450065994927494
3896,MENS OWN BRAND BOTTOMS,5.4364548125959145
4467,MENS OWN BRAND FOOTWEAR,5.428546975572743
149,MENS OWN BRAND OUTERWEAR,5.40276760376175
174,MENS OWN BRAND TOPS,5.4
1267,MENS BRANDED CLOTHING,5.3991291727140736
1718,MENS OWN BRAND FOOTWEAR,5.394592761018773
1554,MENS OWN BRAND TOPS,5.360095309598783
1536,MENS OWN BRAND BOTTOMS,5.355544529996011
1983,MENS BRANDED CLOTHING,5.3518684085406
190,MENS OWN BRAND TOPS,5.340446664413931
973,MENS OWN BRAND DENIM,5.339581666386323
659,MENS BRANDED CLOTHING,5.3164644844984155
1348,MENS OWN BRAND BOTTOMS,5.315277615259757
553,MENS OWN BRAND DENIM,5.311555721850117
4171,MENS BRANDED CLOTHING,5.303069053708438
2922,MENS BRANDED CLOTHING,5.2956672705314
3903,MENS OWN BRAND TOPS,5.29411764705882
1440,MENS BRANDED CLOTHING,5.277436946148603
3643,MENS OWN BRAND TOPS,5.2710871994922455
2615,MENS OWN BRAND KNITWEAR,5.269595176571922
133,MENS OWN BRAND OUTERWEAR,5.262570583836948
543,MENS OWN BRAND DENIM,5.2499999999999964
3884,MENS OWN BRAND BOTTOMS,5.2479145024926455
3840,MENS OWN BRAND BOTTOMS,5.238756220814603
2547,MENS OWN BRAND TOPS,5.227441288485209
4168,MENS BRANDED CLOTHING,5.224955650987605
1677,MENS OWN BRAND BOTTOMS,5.2218079821035825
4205,MENS BRANDED CLOTHING,5.21838079771003
635,MENS BRANDED CLOTHING,5.212569079662322
673,MENS BRANDED FOOTWEAR,5.210051267467503
3640,MENS OWN BRAND TOPS,5.209942408724577
1158,MENS BRANDED CLOTHING,5.20201670406416
475,MENS BRANDED CLOTHING,5.198223732085677
2076,MENS OWN BRAND OUTERWEAR,5.197450776451866
3243,MENS BRANDED CLOTHING,5.195305129777113
2896,MENS OWN BRAND FOOTWEAR,5.190418309292129
2803,MENS OWN BRAND TOPS,5.187804763179669
116,MENS BRANDED CLOTHING,5.166855451948964
4109,MENS OWN BRAND FOOTWEAR,5.164329723013861
663,MENS BRANDED CLOTHING,5.157208864534088
4194,MENS BRANDED CLOTHING,5.155066623683642
2026,MENS BRANDED CLOTHING,5.144934842513429
4414,MENS BRANDED CLOTHING,5.135208066121951
466,MENS OWN BRAND KNITWEAR,5.127023552334177
1206,MENS BRANDED CLOTHING,5.124183006535944
1645,MENS OWN BRAND BOTTOMS,5.120927788420609
1737,MENS OWN BRAND FOOTWEAR,5.114921399594321
1712,MENS OWN BRAND FOOTWEAR,5.109198432454228
890,MENS BRANDED CLOTHING,5.105936074121634
877,MENS BRANDED CLOTHING,5.103532782867703
2931,MENS OWN BRAND TOPS,5.083632019115888
1187,MENS BRANDED FOOTWEAR,5.0826923237637365
1234,MENS BRANDED CLOTHING,5.0809222711886175
1790,MENS BRANDED CLOTHING,5.0783077354150175
2047,MENS BRANDED CLOTHING,5.07541103737197
1848,MENS BRANDED CLOTHING,5.07421879596984
435,MENS OWN BRAND KNITWEAR,5.0718124755014715
2630,MENS OWN BRAND KNITWEAR,5.068334732530209
1289,MENS BRANDED CLOTHING,5.063333333333332
4232,MENS OWN BRAND TOPS,5.058322948263208
411,MENS OWN BRAND TOPS,5.054685728069012
2122,MENS OWN BRAND DENIM,5.053527874744797
3134,MENS BRANDED CLOTHING,5.053451099114183
1443,MENS BRANDED CLOTHING,5.037037037037039
598,MENS BRANDED CLOTHING,5.034318795496532
1346,MENS OWN BRAND TOPS,5.016751053837596
3540,MENS BRANDED CLOTHING,5.016636648771101
1323,MENS OWN BRAND TOPS,5.016318980860218
3628,MENS BRANDED CLOTHING,5.005677419354841
531,MENS BRANDED CLOTHING,5.001773049645389
82,MENS OWN BRAND TOPS,4.999999999999996
1107,MENS OWN BRAND DENIM,4.9965566479949866
1856,MENS BRANDED CLOTHING,4.990380946442758
200,MENS OWN BRAND TOPS,4.989756399670618
1705,MENS OWN BRAND TOPS,4.976290809791831
3662,MENS BRANDED CLOTHING,4.970894780933541
2711,MENS BRANDED CLOTHING,4.964403543090194
1508,MENS BRANDED CLOTHING,4.952127659574469
2665,MENS OWN BRAND DENIM,4.94886642590707
378,MENS BRANDED FOOTWEAR,4.941581506567314
2733,MENS BRANDED CLOTHING,4.926770790519254
1101,MENS OWN BRAND TOPS,4.897875881240545
4086,MENS BRANDED CLOTHING,4.893222362397405
4175,MENS BRANDED CLOTHING,4.873688458434222
1314,MENS OWN BRAND TOPS,4.871787852864852
152,MENS OWN BRAND OUTERWEAR,4.870785630462966
306,MENS OWN BRAND KNITWEAR,4.870421941363143
913,MENS BRANDED CLOTHING,4.866532313070736
2639,MENS OWN BRAND KNITWEAR,4.864361702127655
1641,MENS OWN BRAND BOTTOMS,4.863095247016
2778,MENS OWN BRAND TOPS,4.858521925350875
4518,MENS BRANDED CLOTHING,4.8521852156565695
4253,MENS OWN BRAND TOPS,4.851873891679893
1345,MENS OWN BRAND TOPS,4.851276528476701
2079,MENS OWN BRAND OUTERWEAR,4.839098084716636
1560,MENS OWN BRAND TOPS,4.837705717590511
4096,MENS BRANDED CLOTHING,4.832224523692436
145,MENS OWN BRAND OUTERWEAR,4.799697159511786
1299,MENS BRANDED FOOTWEAR,4.798948374760997
496,MENS BRANDED CLOTHING,4.793341425191333
3439,MENS OWN BRAND OUTERWEAR,4.791656277587691
830,MENS OWN BRAND KNITWEAR,4.788757881052935
1850,MENS BRANDED CLOTHING,4.771774155510501
1518,MENS OWN BRAND KNITWEAR,4.761904761904765
3097,MENS BRANDED CLOTHING,4.75253670120898
271,MENS BRANDED CLOTHING,4.743227551932743
1205,MENS OWN BRAND FOOTWEAR,4.739053997337419
4384,MENS BRANDED CLOTHING,4.730356712765233
3157,MENS OWN BRAND BOTTOMS,4.7230410277553725
1316,MENS OWN BRAND TOPS,4.719908392751737
4364,MENS OWN BRAND DENIM,4.716959603602038
1404,MENS BRANDED FOOTWEAR,4.716276478008029
1221,MENS BRANDED CLOTHING,4.702970297029708
4238,MENS BRANDED FOOTWEAR,4.702958683246416
2395,MENS BRANDED CLOTHING,4.701773266479143
