product_number,department_desc,elasticity
2658,MENS OWN BRAND KNITWEAR,3.949065788791914
2942,MENS OWN BRAND TOPS,3.9366535792705917
4130,MENS OWN BRAND FOOTWEAR,3.9339378384419676
2751,MENS OWN BRAND TOPS,3.9339126208899122
336,MENS BRANDED CLOTHING,3.9329543533577103
3816,MENS BRANDED CLOTHING,3.9285714285714284
2964,MENS BRANDED CLOTHING,3.927371530351062
277,MENS BRANDED FOOTWEAR,3.9252153710661566
1719,MENS OWN BRAND FOOTWEAR,3.9244076044604115
3254,MENS OWN BRAND TOPS,3.9225104968753826
2512,MENS OWN BRAND TOPS,3.919936377420568
199,MENS OWN BRAND TOPS,3.9088737386896026
4499,MENS OWN BRAND TOPS,3.908438983688278
2637,MENS OWN BRAND KNITWEAR,3.906744099155463
2398,MENS OWN BRAND FOOTWEAR,3.9
2267,MENS OWN BRAND KNITWEAR,3.894593625630624
3956,MENS OWN BRAND TOPS,3.885714285714285
4345,MENS BRANDED CLOTHING,3.8833333333333337
2319,MENS OWN BRAND BOTTOMS,3.880827215537076
2419,MENS BRANDED CLOTHING,3.8750000291666735
2092,MENS BRANDED CLOTHING,3.8730716909811633
3264,MENS OWN BRAND BOTTOMS,3.872919041955041
1545,MENS OWN BRAND TOPS,3.871473633684712
577,MENS BRANDED CLOTHING,3.8623376045752287
1624,MENS OWN BRAND BOTTOMS,3.8508398232662944
2666,MENS BRANDED CLOTHING,3.8491832281680605
3622,MENS BRANDED CLOTHING,3.849052425670218
3973,MENS OWN BRAND TOPS,3.847504873294347
1770,MENS BRANDED CLOTHING,3.8470044386216813
3063,MENS BRANDED CLOTHING,3.8421850788154983
2437,MENS BRANDED CLOTHING,3.8410643813535033
914,MENS BRANDED CLOTHING,3.8285430418172464
615,MENS BRANDED CLOTHING,3.8277779184444825
3887,MENS OWN BRAND BOTTOMS,3.8267298677937562
3930,MENS OWN BRAND TOPS,3.817876330881029
2004,MENS BRANDED CLOTHING,3.817062572214053
2124,MENS OWN BRAND DENIM,3.805319240538699
98,MENS OWN BRAND TOPS,3.7985724784222574
3574,MENS BRANDED CLOTHING,3.797216549428938
1319,MENS OWN BRAND TOPS,3.7942722334137766
3320,MENS OWN BRAND FOOTWEAR,3.7923555349471734
2120,MENS OWN BRAND DENIM,3.7874093092350924
175,MENS OWN BRAND TOPS,3.7834795321637436
2735,MENS BRANDED CLOTHING,3.7811939727836124
3139,MENS BRANDED CLOTHING,3.7811607180425484
2252,MENS OWN BRAND BOTTOMS,3.7739860350572245
3087,MENS BRANDED CLOTHING,3.7737648740566176
2377,MENS OWN BRAND FOOTWEAR,3.7646953405017927
2374,MENS OWN BRAND FOOTWEAR,3.7621133144880634
1237,MENS BRANDED CLOTHING,3.7567155483821812
307,MENS OWN BRAND KNITWEAR,3.753521327962059
262,MENS OWN BRAND TOPS,3.7529638507144383
3664,MENS BRANDED CLOTHING,3.750041138627933
963,MENS OWN BRAND TOPS,3.749596896405404
1625,MENS OWN BRAND BOTTOMS,3.7492225000966446
48,MENS OWN BRAND BOTTOMS,3.745515243909798
4357,MENS OWN BRAND BOTTOMS,3.736978618744978
230,MENS BRANDED CLOTHING,3.7327437301362694
363,MENS BRANDED CLOTHING,3.7264035087719263
4092,MENS BRANDED CLOTHING,3.7227451497841124
1875,MENS BRANDED CLOTHING,3.7132353087009804
3481,MENS BRANDED FOOTWEAR,3.7067222516497784
2010,MENS BRANDED CLOTHING,3.70421111343709
3275,MENS OWN BRAND BOTTOMS,3.701278880996309
2149,MENS OWN BRAND TOPS,3.698079218467737
2547,MENS OWN BRAND TOPS,3.696309037560702
2027,MENS BRANDED CLOTHING,3.695367551666287
1224,MENS BRANDED CLOTHING,3.693989959453479
732,MENS BRANDED CLOTHING,3.6936815045325404
3730,MENS BRANDED CLOTHING,3.6925675698198197
335,MENS BRANDED CLOTHING,3.691660658495557
3114,MENS BRANDED CLOTHING,3.691176525352948
3106,MENS BRANDED CLOTHING,3.6888661404685954
2410,MENS OWN BRAND FOOTWEAR,3.68798631269288
1316,MENS OWN BRAND TOPS,3.6876278989997244
2226,MENS BRANDED CLOTHING,3.684407207936583
2667,MENS BRANDED CLOTHING,3.682892230959477
1667,MENS OWN BRAND TOPS,3.682377592482192
3380,MENS BRANDED CLOTHING,3.657867476622917
206,MENS OWN BRAND TOPS,3.6499987814835246
3896,MENS OWN BRAND BOTTOMS,3.6480620500892447
4080,MENS BRANDED CLOTHING,3.646193859070115
1833,MENS BRANDED CLOTHING,3.644620314922659
2673,MENS BRANDED CLOTHING,3.63880891836772
2934,MENS OWN BRAND BOTTOMS,3.6345285585240674
2780,MENS OWN BRAND TOPS,3.6293762917176986
683,MENS BRANDED FOOTWEAR,3.624361624387207
897,MENS BRANDED CLOTHING,3.6186121034251872
2621,MENS OWN BRAND OUTERWEAR,3.6167594503982854
3660,MENS BRANDED CLOTHING,3.6137147894604933
4474,MENS BRANDED CLOTHING,3.6096102326351276
2769,MENS OWN BRAND TOPS,3.60744840046396
3013,MENS BRANDED FOOTWEAR,3.6070707505050645
1089,MENS OWN BRAND TOPS,3.603799129994185
2995,MENS BRANDED FOOTWEAR,3.603382156364111
4209,MENS BRANDED CLOTHING,3.6030573273470643
4068,MENS BRANDED CLOTHING,3.602167156100134
3946,MENS OWN BRAND TOPS,3.600976886031408
3954,MENS OWN BRAND TOPS,3.5982108278664056
4508,MENS OWN BRAND TOPS,3.5920736196080365
3258,MENS OWN BRAND BOTTOMS,3.59139321933666
2635,MENS OWN BRAND KNITWEAR,3.5867768595041314
129,MENS OWN BRAND OUTERWEAR,3.5750178555899867
1536,MENS OWN BRAND BOTTOMS,3.5717765934852306
3137,MENS BRANDED CLOTHING,3.569190220873374
4104,MENS BRANDED CLOTHING,3.5650041392221383
35,MENS OWN BRAND BOTTOMS,3.564102645830546
1296,MENS BRANDED FOOTWEAR,3.5590524277910114
973,MENS OWN BRAND DENIM,3.549867021276597
1733,MENS OWN BRAND FOOTWEAR,3.5396966517107944
3535,MENS BRANDED CLOTHING,3.5363273413890433
3616,MENS BRANDED CLOTHING,3.5351656958995403
2799,MENS OWN BRAND TOPS,3.523881056216576
360,MENS BRANDED CLOTHING,3.522925925925928
1716,MENS OWN BRAND FOOTWEAR,3.521327415312875
4420,MENS BRANDED CLOTHING,3.5202020202020194
925,MENS OWN BRAND TOPS,3.51171875
1460,MENS BRANDED CLOTHING,3.5093129695314964
3902,MENS OWN BRAND BOTTOMS,3.5036722792897113
2993,MENS BRANDED FOOTWEAR,3.503503503503507
4518,MENS BRANDED CLOTHING,3.5017167919295917
2158,MENS BRANDED CLOTHING,3.5000000000000018
1481,MENS BRANDED CLOTHING,3.4999999999999987
2487,MENS BRANDED FOOTWEAR,3.4999999999999987
324,MENS OWN BRAND KNITWEAR,3.498002405439895
1714,MENS OWN BRAND FOOTWEAR,3.4921514316790163
4228,MENS OWN BRAND TOPS,3.4891532625231005
3117,MENS BRANDED CLOTHING,3.4855029553182346
2452,MENS BRANDED CLOTHING,3.484848484848487
3213,MENS BRANDED CLOTHING,3.48404611472535
2435,MENS BRANDED CLOTHING,3.4797564942229204
4507,MENS OWN BRAND TOPS,3.4787752189970607
3340,MENS OWN BRAND KNITWEAR,3.475067644466723
3707,MENS OWN BRAND KNITWEAR,3.469437870737982
2447,MENS BRANDED CLOTHING,3.465449803830555
3746,MENS OWN BRAND FOOTWEAR,3.4646748311464406
2708,MENS BRANDED CLOTHING,3.4646647238194213
516,MENS BRANDED CLOTHING,3.4623988313274014
1073,MENS BRANDED CLOTHING,3.4608938547486017
1035,MENS OWN BRAND OUTERWEAR,3.4585437886457404
1098,MENS OWN BRAND TOPS,3.4559241109657703
4296,MENS OWN BRAND TOPS,3.4479661137599114
713,MENS OWN BRAND FOOTWEAR,3.4479241999919163
2097,MENS OWN BRAND KNITWEAR,3.4463053733072813
4069,MENS BRANDED CLOTHING,3.444065179734139
1642,MENS OWN BRAND BOTTOMS,3.443181818181819
1298,MENS BRANDED FOOTWEAR,3.4427777777777777
1694,MENS OWN BRAND FOOTWEAR,3.441708670920799
1104,MENS OWN BRAND DENIM,3.4412956157898664
4067,MENS BRANDED CLOTHING,3.4351063329653897
1309,MENS OWN BRAND TOPS,3.4340141844359775
1611,MENS OWN BRAND BOTTOMS,3.4335361994524205
416,MENS BRANDED CLOTHING,3.42692485281304
1407,MENS BRANDED FOOTWEAR,3.425431059482761
1562,MENS OWN BRAND TOPS,3.4235809285886387
3974,MENS OWN BRAND TOPS,3.4182665917960056
3990,MENS OWN BRAND TOPS,3.417675100843419
1421,MENS OWN BRAND FOOTWEAR,3.4164816608929502
2032,MENS BRANDED CLOTHING,3.415233042680626
274,MENS BRANDED FOOTWEAR,3.408518710137711
3504,MENS BRANDED CLOTHING,3.407196969696969
508,MENS BRANDED CLOTHING,3.402262411964178
1935,MENS BRANDED CLOTHING,3.400000000000006
303,MENS OWN BRAND KNITWEAR,3.3983739799921575
1748,MENS BRANDED CLOTHING,3.3961372129505576
184,MENS OWN BRAND TOPS,3.3955813794456464
4073,MENS BRANDED CLOTHING,3.3954821047149006
353,MENS BRANDED CLOTHING,3.393145644462835
906,MENS BRANDED CLOTHING,3.3917533871566214
4540,MENS BRANDED CLOTHING,3.391716937491023
4430,MENS BRANDED CLOTHING,3.3913043478260883
3700,MENS BRANDED CLOTHING,3.39071038251366
3243,MENS BRANDED CLOTHING,3.3906425510592038
405,MENS OWN BRAND TOPS,3.3819444444444446
702,MENS OWN BRAND FOOTWEAR,3.3724696356275317
3024,MENS BRANDED CLOTHING,3.37032101883099
642,MENS BRANDED CLOTHING,3.3685879798342264
2693,MENS BRANDED CLOTHING,3.3616488075644964
3023,MENS BRANDED CLOTHING,3.361529581529579
1893,MENS BRANDED CLOTHING,3.35988344988345
4055,MENS BRANDED CLOTHING,3.348436458824782
1857,MENS BRANDED CLOTHING,3.34305944615312
2430,MENS BRANDED CLOTHING,3.3350000142857152
2467,MENS BRANDED CLOTHING,3.3348148148148145
173,MENS OWN BRAND TOPS,3.3304701648311883
2516,MENS OWN BRAND TOPS,3.329588742645222
3863,MENS OWN BRAND BOTTOMS,3.3279835816777035
3449,MENS OWN BRAND OUTERWEAR,3.324477537136713
4497,MENS OWN BRAND TOPS,3.3230555555555568
4232,MENS OWN BRAND TOPS,3.322624895120728
2519,MENS OWN BRAND TOPS,3.3157199861812683
2965,MENS BRANDED CLOTHING,3.313636447000036
4148,MENS BRANDED CLOTHING,3.3125000875000157
3217,MENS BRANDED CLOTHING,3.3069722695639
4312,MENS OWN BRAND TOPS,3.30460124815637
2054,MENS BRANDED FOOTWEAR,3.3041837945124595
3474,MENS OWN BRAND BOTTOMS,3.2994903636356163
3337,MENS OWN BRAND OUTERWEAR,3.2971423488876446
2777,MENS OWN BRAND TOPS,3.2919016843650035
3170,MENS OWN BRAND FOOTWEAR,3.291707961678229
2695,MENS BRANDED CLOTHING,3.2906909352480374
2523,MENS OWN BRAND TOPS,3.2902543918356253
3034,MENS BRANDED CLOTHING,3.2898989898989908
2458,MENS BRANDED CLOTHING,3.284263270455576
465,MENS OWN BRAND KNITWEAR,3.2821088550012614
553,MENS OWN BRAND DENIM,3.277476291698936
1201,MENS OWN BRAND FOOTWEAR,3.272245609468243
1108,MENS OWN BRAND DENIM,3.270642518498068
406,MENS OWN BRAND TOPS,3.269672898135281
606,MENS BRANDED CLOTHING,3.2670452809675035
3650,MENS BRANDED CLOTHING,3.2664915845596916
1683,MENS OWN BRAND BOTTOMS,3.265755811901963
1467,MENS BRANDED CLOTHING,3.2608695652173942
1628,MENS OWN BRAND BOTTOMS,3.255311046293188
663,MENS BRANDED CLOTHING,3.252102197300442
3845,MENS OWN BRAND BOTTOMS,3.2489201735649527
2477,MENS BRANDED CLOTHING,3.2464097453953076
3107,MENS BRANDED CLOTHING,3.245688312137891
1051,MENS BRANDED CLOTHING,3.2452380410713753
758,MENS BRANDED CLOTHING,3.2378907458991018
2906,MENS OWN BRAND FOOTWEAR,3.2356858955098664
525,MENS BRANDED CLOTHING,3.2350170287500055
2344,MENS OWN BRAND FOOTWEAR,3.2348115376058635
2682,MENS BRANDED CLOTHING,3.233333391666669
51,MENS OWN BRAND BOTTOMS,3.230479628827138
1717,MENS OWN BRAND FOOTWEAR,3.229767695944428
2376,MENS OWN BRAND FOOTWEAR,3.2259937836829895
3900,MENS OWN BRAND BOTTOMS,3.225931517263936
3654,MENS BRANDED CLOTHING,3.225130382266069
1910,MENS BRANDED FOOTWEAR,3.2222222222222228
812,MENS OWN BRAND KNITWEAR,3.2216650861387706
2015,MENS BRANDED CLOTHING,3.219771837936025
2230,MENS BRANDED CLOTHING,3.2182361816407346
2076,MENS OWN BRAND OUTERWEAR,3.2172768122565083
3940,MENS OWN BRAND DENIM,3.2162191308098786
1503,MENS BRANDED CLOTHING,3.2162162162162176
1559,MENS OWN BRAND TOPS,3.2129665970132613
1101,MENS OWN BRAND TOPS,3.2118906353105574
1192,MENS BRANDED FOOTWEAR,3.2090909246464663
4520,MENS BRANDED CLOTHING,3.2080776718044013
919,MENS OWN BRAND TOPS,3.200580923937449
909,MENS BRANDED CLOTHING,3.197237343533629
850,MENS BRANDED CLOTHING,3.197034575128628
1176,MENS BRANDED FOOTWEAR,3.19372032288699
2896,MENS OWN BRAND FOOTWEAR,3.1924418744127556
2077,MENS OWN BRAND OUTERWEAR,3.188368841133844
3045,MENS BRANDED CLOTHING,3.184910651149893
4600,MENS BRANDED CLOTHING,3.1836363548350652
3772,MENS OWN BRAND FOOTWEAR,3.1824715118356717
2229,MENS BRANDED CLOTHING,3.1796005286579034
2759,MENS OWN BRAND TOPS,3.1773148679799452
1254,MENS BRANDED CLOTHING,3.1687108465448466
2653,MENS OWN BRAND DENIM,3.1680367768311006
452,MENS OWN BRAND KNITWEAR,3.1675903839727235
4405,MENS BRANDED CLOTHING,3.1666666666666665
819,MENS OWN BRAND KNITWEAR,3.1607702613526056
3897,MENS OWN BRAND BOTTOMS,3.1504559260583616
4060,MENS BRANDED CLOTHING,3.1499999999999995
2436,MENS BRANDED CLOTHING,3.1443984221653136
4023,MENS OWN BRAND TOPS,3.1418920089197586
878,MENS BRANDED CLOTHING,3.1382995131629943
1823,MENS BRANDED CLOTHING,3.136916530991883
481,MENS BRANDED CLOTHING,3.135547230859522
1738,MENS OWN BRAND FOOTWEAR,3.1341457361752547
2014,MENS BRANDED CLOTHING,3.1259243937449352
3859,MENS OWN BRAND BOTTOMS,3.1246402607992017
490,MENS BRANDED CLOTHING,3.1226292174581887
3766,MENS OWN BRAND FOOTWEAR,3.122141206218106
3350,MENS BRANDED CLOTHING,3.115829264216857
1558,MENS OWN BRAND TOPS,3.111985792106456
3115,MENS BRANDED CLOTHING,3.1093741199555467
2786,MENS OWN BRAND TOPS,3.1041001605506247
3199,MENS BRANDED CLOTHING,3.1040783623036954
689,MENS OWN BRAND FOOTWEAR,3.1032732416933295
2813,MENS OWN BRAND TOPS,3.102635333632685
1087,MENS OWN BRAND TOPS,3.0993394036502884
503,MENS BRANDED CLOTHING,3.098958333333333
3475,MENS OWN BRAND BOTTOMS,3.096666673422226
4086,MENS BRANDED CLOTHING,3.095235244354924
2279,MENS OWN BRAND KNITWEAR,3.092431931989651
3348,MENS BRANDED CLOTHING,3.0908900165551003
2828,MENS BRANDED CLOTHING,3.08841974994956
109,MENS BRANDED CLOTHING,3.086111111111111
2679,MENS BRANDED CLOTHING,3.0848837355135665
936,MENS OWN BRAND TOPS,3.0832210738579944
769,MENS OWN BRAND KNITWEAR,3.0831331242028157
2539,MENS OWN BRAND TOPS,3.0802669778730762
257,MENS OWN BRAND TOPS,3.077892390907313
1659,MENS OWN BRAND TOPS,3.0777888241280613
2164,MENS BRANDED CLOTHING,3.0745650862594625
1842,MENS BRANDED CLOTHING,3.0734410949357773
34,MENS OWN BRAND BOTTOMS,3.0732839370112175
3345,MENS BRANDED CLOTHING,3.0708166904277707
4234,MENS OWN BRAND TOPS,3.0691632733346403
1643,MENS OWN BRAND BOTTOMS,3.068333365274732
752,MENS BRANDED CLOTHING,3.0676027391206753
4452,MENS OWN BRAND BOTTOMS,3.0638694060615776
598,MENS BRANDED CLOTHING,3.0637472782252075
599,MENS BRANDED CLOTHING,3.062745769189044
1225,MENS BRANDED CLOTHING,3.055164734466521
3912,MENS OWN BRAND TOPS,3.05233768477179
2273,MENS OWN BRAND KNITWEAR,3.050108932461873
1722,MENS OWN BRAND FOOTWEAR,3.043835662758538
1509,MENS BRANDED CLOTHING,3.043478260869565
2429,MENS BRANDED CLOTHING,3.0422535211267605
2853,MENS BRANDED CLOTHING,3.040322605645165
71,MENS OWN BRAND BOTTOMS,3.0389093666180633
688,MENS OWN BRAND FOOTWEAR,3.0388973369928047
1256,MENS BRANDED CLOTHING,3.037878816161623
1357,MENS OWN BRAND TOPS,3.034578163297892
2411,MENS BRANDED FOOTWEAR,3.0328027950310554
3236,MENS BRANDED CLOTHING,3.0324077514820527
950,MENS OWN BRAND TOPS,3.031048387096774
522,MENS BRANDED CLOTHING,3.029239818202666
1085,MENS OWN BRAND TOPS,3.028509976331658
2439,MENS BRANDED CLOTHING,3.027995163759244
1551,MENS OWN BRAND TOPS,3.0266409228775952
3898,MENS OWN BRAND BOTTOMS,3.026529988496163
2295,MENS BRANDED CLOTHING,3.0255152482937047
136,MENS OWN BRAND OUTERWEAR,3.0252547994992525
478,MENS BRANDED CLOTHING,3.0216878949073798
1749,MENS BRANDED CLOTHING,3.0215164450119176
1750,MENS BRANDED CLOTHING,3.020477373133236
4223,MENS BRANDED CLOTHING,3.016899074606457
747,MENS BRANDED CLOTHING,3.016061354923704
131,MENS OWN BRAND OUTERWEAR,3.015305429650933
3883,MENS OWN BRAND BOTTOMS,3.0147587817886037
1304,MENS BRANDED FOOTWEAR,3.011666701666674
125,MENS OWN BRAND OUTERWEAR,3.011425302709737
432,MENS OWN BRAND KNITWEAR,3.0074397246338362
2081,MENS BRANDED CLOTHING,3.0069069931878367
3011,MENS BRANDED FOOTWEAR,3.006666684358975
1342,MENS OWN BRAND TOPS,3.005904609034625
2770,MENS OWN BRAND TOPS,3.0058530261814385
52,MENS OWN BRAND BOTTOMS,3.0037692835789422
1303,MENS BRANDED FOOTWEAR,3.00357661568909
3083,MENS BRANDED CLOTHING,3.0033819563329303
298,MENS BRANDED FOOTWEAR,3.0
3251,MENS OWN BRAND TOPS,2.9999999999999987
2960,MENS BRANDED CLOTHING,2.9964106164475575
1090,MENS OWN BRAND TOPS,2.9962408436696664
195,MENS OWN BRAND TOPS,2.9955987530179597
1080,MENS OWN BRAND TOPS,2.9870670923405123
1850,MENS BRANDED CLOTHING,2.9865596246582746
1226,MENS BRANDED CLOTHING,2.9824561403508767
2012,MENS BRANDED CLOTHING,2.9812206572769955
2546,MENS OWN BRAND TOPS,2.9774774774774784
4171,MENS BRANDED CLOTHING,2.976666671666667
2701,MENS BRANDED CLOTHING,2.959254976757057
2714,MENS BRANDED CLOTHING,2.9557428056999506
236,MENS BRANDED CLOTHING,2.9497440001314286
4287,MENS OWN BRAND TOPS,2.946304495963724
1885,MENS BRANDED CLOTHING,2.9403683744795757
4471,MENS BRANDED CLOTHING,2.9338624538635796
1487,MENS BRANDED CLOTHING,2.9320652173913064
590,MENS BRANDED CLOTHING,2.930700435947628
3070,MENS BRANDED CLOTHING,2.9270401610093693
2801,MENS OWN BRAND TOPS,2.926278679514906
3495,MENS OWN BRAND KNITWEAR,2.9251649597581806
391,MENS OWN BRAND OUTERWEAR,2.924472426967682
1677,MENS OWN BRAND BOTTOMS,2.9241456160548815
502,MENS BRANDED CLOTHING,2.923966787030588
258,MENS OWN BRAND TOPS,2.92169999922617
343,MENS BRANDED CLOTHING,2.920469205373187
2534,MENS OWN BRAND TOPS,2.918833700202001
1597,MENS OWN BRAND BOTTOMS,2.917862244322927
2310,MENS OWN BRAND BOTTOMS,2.9166666666666656
1690,MENS BRANDED FOOTWEAR,2.916222412950675
3280,MENS OWN BRAND BOTTOMS,2.91605230117194
4133,MENS OWN BRAND FOOTWEAR,2.9153562020178723
882,MENS BRANDED CLOTHING,2.909037740118547
4087,MENS BRANDED CLOTHING,2.9082602819947194
1666,MENS OWN BRAND TOPS,2.907895087730528
4632,MENS BRANDED CLOTHING,2.9050267842509006
3931,MENS OWN BRAND BOTTOMS,2.9045691069363597
1310,MENS OWN BRAND TOPS,2.9025524859658454
4641,MENS BRANDED CLOTHING,2.9000117606339852
1029,MENS OWN BRAND DENIM,2.9
4285,MENS OWN BRAND TOPS,2.8990394247092444
1057,MENS BRANDED CLOTHING,2.896894874672652
2793,MENS OWN BRAND TOPS,2.8911564625850334
3450,MENS OWN BRAND OUTERWEAR,2.8903768217682093
1238,MENS BRANDED CLOTHING,2.88956144177816
2023,MENS BRANDED CLOTHING,2.8871713669772676
3860,MENS OWN BRAND BOTTOMS,2.886717171717168
1130,MENS OWN BRAND DENIM,2.8835185286796414
1909,MENS BRANDED FOOTWEAR,2.883362934794331
238,MENS BRANDED CLOTHING,2.8820000083333337
1103,MENS OWN BRAND DENIM,2.875469682196723
3341,MENS BRANDED CLOTHING,2.874415204678363
263,MENS BRANDED CLOTHING,2.872891016871864
755,MENS BRANDED CLOTHING,2.870833333333333
2294,MENS BRANDED CLOTHING,2.8664668376887454
2806,MENS OWN BRAND TOPS,2.863636363636364
4050,MENS BRANDED CLOTHING,2.856785927122642
3857,MENS OWN BRAND TOPS,2.8524756919503713
730,MENS OWN BRAND FOOTWEAR,2.8479782283851676
2697,MENS BRANDED CLOTHING,2.846888125238641
2122,MENS OWN BRAND DENIM,2.8445825438432
3916,MENS OWN BRAND BOTTOMS,2.8419096795499934
151,MENS OWN BRAND OUTERWEAR,2.839160920332924
695,MENS OWN BRAND FOOTWEAR,2.833333351010095
4399,MENS BRANDED CLOTHING,2.8327411092925145
823,MENS OWN BRAND KNITWEAR,2.830583661567234
4502,MENS OWN BRAND TOPS,2.8303132212928723
4040,MENS OWN BRAND TOPS,2.8244356911421082
4213,MENS BRANDED CLOTHING,2.821335704473856
1391,MENS OWN BRAND FOOTWEAR,2.8200066222180156
4409,MENS BRANDED CLOTHING,2.8155556115555718
19,MENS OWN BRAND BOTTOMS,2.8148020614082743
781,MENS OWN BRAND KNITWEAR,2.813586097946288
1992,MENS BRANDED CLOTHING,2.81345238095238
2385,MENS OWN BRAND FOOTWEAR,2.813081538881464
1820,MENS BRANDED CLOTHING,2.8072902389315653
1458,MENS BRANDED CLOTHING,2.805555555555557
1912,MENS BRANDED FOOTWEAR,2.803070740662848
810,MENS OWN BRAND KNITWEAR,2.8021173896009994
3903,MENS OWN BRAND TOPS,2.800633709632455
3289,MENS BRANDED CLOTHING,2.8000824378764517
561,MENS BRANDED CLOTHING,2.8000000000000003
4045,MENS OWN BRAND TOPS,2.7997919916796667
4085,MENS BRANDED CLOTHING,2.799452385565921
1162,MENS BRANDED CLOTHING,2.79590424186911
1712,MENS OWN BRAND FOOTWEAR,2.7956631047119673
2520,MENS OWN BRAND TOPS,2.7950553899505453
3803,MENS BRANDED CLOTHING,2.794854797146487
3744,MENS OWN BRAND FOOTWEAR,2.7936588966988407
2686,MENS BRANDED CLOTHING,2.7872344176366144
300,MENS BRANDED CLOTHING,2.7865902615902614
1586,MENS OWN BRAND BOTTOMS,2.7840220964341764
520,MENS BRANDED CLOTHING,2.7835316045866794
2289,MENS OWN BRAND KNITWEAR,2.7827689170977146
2904,MENS OWN BRAND TOPS,2.7808013128642246
4338,MENS BRANDED CLOTHING,2.774194000560695
2361,MENS BRANDED FOOTWEAR,2.773737392718857
3909,MENS OWN BRAND TOPS,2.769013457645928
180,MENS OWN BRAND TOPS,2.7677112717179906
2683,MENS BRANDED CLOTHING,2.7673486194583305
4378,MENS BRANDED CLOTHING,2.765342143014479
3942,MENS OWN BRAND TOPS,2.758564362105756
2536,MENS OWN BRAND TOPS,2.7584054900177324
308,MENS OWN BRAND KNITWEAR,2.757860665748207
4279,MENS OWN BRAND TOPS,2.755386411615728
953,MENS OWN BRAND TOPS,2.7510859525987623
4108,MENS OWN BRAND FOOTWEAR,2.7505626406601653
447,MENS OWN BRAND KNITWEAR,2.743161664534883
1860,MENS BRANDED CLOTHING,2.743059981255859
2372,MENS OWN BRAND FOOTWEAR,2.738816870670056
805,MENS OWN BRAND KNITWEAR,2.7365080972857445
1107,MENS OWN BRAND DENIM,2.73630994952487
3886,MENS OWN BRAND BOTTOMS,2.7361465856330955
2746,MENS OWN BRAND TOPS,2.736128114564034
877,MENS BRANDED CLOTHING,2.7250867825776317
3576,MENS OWN BRAND TOPS,2.7189542483660123
2057,MENS OWN BRAND FOOTWEAR,2.7098883171797143
78,MENS OWN BRAND TOPS,2.709244114664761
4449,MENS OWN BRAND FOOTWEAR,2.7081592681135906
3868,MENS OWN BRAND BOTTOMS,2.7029299780677
1430,MENS BRANDED CLOTHING,2.7013026335366765
1207,MENS BRANDED CLOTHING,2.6989033189033194
3078,MENS BRANDED CLOTHING,2.6971240265911547
611,MENS BRANDED CLOTHING,2.696455752016049
3141,MENS BRANDED CLOTHING,2.6874436307692346
4489,MENS BRANDED CLOTHING,2.685119915014329
744,MENS BRANDED CLOTHING,2.6796898263850686
4103,MENS BRANDED CLOTHING,2.677844652848154
4569,MENS BRANDED FOOTWEAR,2.6777777777777785
3933,MENS OWN BRAND TOPS,2.6776976238806816
2684,MENS BRANDED CLOTHING,2.677313513666425
2619,MENS OWN BRAND KNITWEAR,2.6764578703323356
2532,MENS OWN BRAND TOPS,2.6755455785480895
2668,MENS BRANDED CLOTHING,2.675000000000002
3929,MENS OWN BRAND BOTTOMS,2.6666666666666665
773,MENS OWN BRAND KNITWEAR,2.6665996236012814
1105,MENS OWN BRAND DENIM,2.6642502366387606
1259,MENS BRANDED CLOTHING,2.6621923937360177
1591,MENS OWN BRAND BOTTOMS,2.6617589137763304
645,MENS BRANDED CLOTHING,2.653480376960365
3606,MENS OWN BRAND TOPS,2.652700282665341
1724,MENS OWN BRAND FOOTWEAR,2.6482735667641757
3231,MENS BRANDED CLOTHING,2.64783652328093
337,MENS BRANDED CLOTHING,2.6466440980124415
3058,MENS BRANDED CLOTHING,2.6466032576008227
1668,MENS OWN BRAND TOPS,2.645674273698907
482,MENS BRANDED CLOTHING,2.6422174645000744
3220,MENS BRANDED CLOTHING,2.6377336544504986
4138,MENS OWN BRAND FOOTWEAR,2.6278464623024242
4149,MENS BRANDED CLOTHING,2.6277777915637874
32,MENS OWN BRAND BOTTOMS,2.626933120585181
378,MENS BRANDED FOOTWEAR,2.6240740740740742
2694,MENS BRANDED CLOTHING,2.619619901681612
2999,MENS BRANDED FOOTWEAR,2.6170242024202417
3344,MENS BRANDED CLOTHING,2.6164170984007677
370,MENS BRANDED CLOTHING,2.616018488823711
2783,MENS OWN BRAND TOPS,2.6157859993115684
3006,MENS BRANDED FOOTWEAR,2.614886549471876
2197,MENS BRANDED CLOTHING,2.6139666250534614
1354,MENS OWN BRAND TOPS,2.612367745484336
2665,MENS OWN BRAND DENIM,2.611152142707253
890,MENS BRANDED CLOTHING,2.6072308436279865
3425,MENS OWN BRAND BOTTOMS,2.6006733862894147
1517,MENS BRANDED CLOTHING,2.5999999999999996
3639,MENS OWN BRAND TOPS,2.5988272254821077
4315,MENS OWN BRAND TOPS,2.5956226959326587
3811,MENS OWN BRAND OUTERWEAR,2.5953681920810276
2627,MENS OWN BRAND DENIM,2.5946199381497044
2941,MENS OWN BRAND TOPS,2.5925925944107755
1656,MENS OWN BRAND TOPS,2.5907007131139217
4408,MENS BRANDED CLOTHING,2.5897080590679975
3891,MENS OWN BRAND BOTTOMS,2.5874566637714898
2364,MENS OWN BRAND FOOTWEAR,2.5843343722886014
